user_id,value
LCEPGI7SKW,10
QXRMZWCJ98,14
1VS231D23K,10
DZAILQ1SI4,12
AK7XJ7PQQL,12
ZBMHPE2ZZB,12
ZXL32VA2O4,13
I10TUZNRS2,16
F2LKEBMGAW,11
EC87GOZ0T7,13
KHY1UCPIJ3,13
W6Z0H3634M,9
803WDBVK0T,11
WYD8HDZEY2,11
JRGCLW2T4P,9
J1MYLN9B2P,12
TU6WAT4NRB,15
P2ZLYHLKH6,10
2D0TS1K9EC,13
XY3QAJDQ0C,13
OL0GYY52PZ,14
MHUI8NRR75,11
HSSZCZZICL,10
8H6ZXU97WX,12
THSUM37BBC,14
O7PNYVSWUM,14
EKZ3UJKVYL,13
PK5Z7KSAHP,16
HY7LB11NHV,12
SOUWBDUKT9,11
KDFU2LBUTK,14
0FAIKKHG8B,12
BIN82BDIQ6,14
6ADTL65LJJ,11
CFK7VJ6KKY,10
J62MFK03CU,12
S0OZF70P0A,10
A9SHBIAKUT,12
T4FQYYLEGB,6
D8QYKJKFHX,16
41QS5ZV6GS,14
RHMS3W62KE,11
PE4VSZG5B2,12
ZCT74OVO46,9
I4C4UUB584,11
VE6OURGTI2,10
8GLWRO7DA3,11
X17RZ85PMP,7
T3XIPA2B2G,10
1M3BX2JDTO,11
HH00N7MNE4,13
BT5FIDV0K8,14
8Z736PWWQ6,13
QF0PEVNKRE,11
1JY8M02WK4,12
YUEL6V0BQH,11
D2ZKSL6PHU,11
F7DN8PLKZI,7
C0PCSX3S1V,13
FTR4WQ8T0F,8
VGST6UKV2H,14
Q9L3IY4AD2,10
6M46P0RWIV,11
K2HSXERJ42,10
PLJLW4UEIS,9
1QQBDSE30B,10
V8RIA2BWX7,12
FHZUMO6ORE,15
3KWVLT9CC2,11
ADH39W1VGC,9
YX66MHZLXQ,13
5958YFHFE2,15
D0TY4362OF,14
PPMU455QXI,11
VSYGOI7GYD,11
254B81FRJG,10
Y9XZL7YNE8,7
FR7JIV2NEM,12
5VUGUUZOXX,8
TKTJ5MORQQ,8
KKE11IZ7OB,14
XMC8901G2N,12
ZMFEGMHQWD,10
J5BP5Y7XMS,10
DZWMQ26ZOT,11
T9V7Q5066S,13
TPHSO1U0GL,14
IBY2X3UL1P,11
JFNZPL53E8,8
MGWHQTWCSQ,14
SIVHFVZBO3,11
7UAFK9P7J8,12
0HYSQ33IPI,13
MF7IWZJ1NI,14
2FQAUDPLXO,12
6W6B4QGT84,9
P8D53IXNL6,15
3WXHZ0CCLU,12
4WRDGH4ELV,14
14DWWPR1UW,11
YNZ7B5GZ3L,11
Z3JY0WQPXF,14
6CF033WHGK,11
99E49DDPMU,13
Q5IU4D7NBL,13
XZWAXB5FTL,12
XNT0SNJAJG,13
UJ2UZTKHQE,8
XPWTK8O8IE,12
U5DOVHX59O,12
P8SCUSSJR9,11
TJ2SIQEGVS,10
8BEX749H24,11
0VCJPV2F0L,8
RJO961MX4E,15
