user_id,value
XXAKCW9ZVI,12
FZQRY5Z6JR,15
V5MX2YJOHC,9
UXFB1GZRFB,8
10I74MI0DT,13
5IEH1ULCIO,8
CXP6FM27II,11
W8XDOJPK4I,9
CMNTM2BMIL,14
KBTW6EM0CR,13
1MMCLLJUXW,14
Z1UP5P108Z,14
YC3I76B7HI,5
5P1YW5UNRF,13
EFV9WHLH43,9
67CD6NXENR,8
2RPW9WZ6UD,7
R7NLN34A59,15
V4XGZK6IWT,12
IAE7N6DP58,11
IT2X6709O4,11
51TLSCZGQM,13
YX5DA42MOW,10
3YZE33KNIH,11
B8E2HAMRNW,12
7NPX3HHBPR,16
WI6CUC8HJX,10
K3R2F23ZNA,11
EZPEX1KKD9,11
84SKWTCNA4,10
65Y3ZYRJ71,10
JFYT85751P,14
DJFXBBF8UD,13
1861KZXVY6,10
WAEARL861D,14
ZOIM7SZZ7I,15
934TWR1M99,11
U4EUIVRJOL,10
FXSO4SCCQZ,12
9DBY5547QR,13
7JRBSJHQFS,10
HNGTVU3XZS,12
GL6ODAUGY1,10
OBPEBRRM8G,14
4SERN4BJAF,12
ZTLBKVVIQL,8
03WX0168ZP,12
V431V8ZPLX,12
3ZDDXS8XB8,13
VL3KFW1P8R,9
ZZ1DU6T23R,11
2PFF15XKAW,11
KULRQ2O69I,9
O1ZTNLOLL2,9
UHV5S0WRGX,11
UFA10O563G,10
7R36FH6YJW,14
DSCTR2LABP,10
TV5JU0WL6T,13
ZB5RSUGTHR,14
ZT0HMLJQ5E,12
45308PY9J9,12
JUVW92FLQ2,13
6CIQXUMIC8,14
6H1RGXP73V,10
H6H7ZAYN1M,10
4DM2TZLTQI,11
WRA6LBS1I4,12
VX2Q58GW6O,11
UNEOGWPKIO,11
F5CIEAK144,13
EOMDYUJGCH,11
E4XEJUAO94,9
DD29ZBFOZQ,13
69IOY5BN3K,15
9L6MP5MT8P,12
OTPEJBPW91,11
Y6VDZKGEZD,13
NIOM3DSN9E,13
FHEI1AK3GL,12
878FIZXBCC,9
JS2KKO9NIF,11
IF23V8B7H4,13
LS1UZKHO2K,8
LM2TCFUJP6,13
XZK1H51SOC,13
8QZEX9277C,13
B1I78P6XBJ,12
RG2UUR8DDJ,10
9ZCL9O5JUC,11
R8INX2R94L,13
94OM3W8DG9,7
AFD198HI02,12
A5OTWOKU6V,12
NZ3PO04N1S,14
BK7QL5E90J,11
1IEO545Z4B,10
IXW2XQ8I5X,12
BY8HC8J40X,13
845MP9X99A,12
ZTSDAE7GZU,14
GMHUEKTQHS,9
I88GVRVB6G,12
VRG03CHNFP,10
BV74EGF57V,11
KF4P6VJX1K,14
044M7L7XC1,12
T4VSJIFSPB,13
4TEL29B0BK,7
C8VEY7W6H9,13
7CSV3NGKL5,14
D5HSID603C,14
ILHSK2UYS3,11
IT97MGQRJ1,11
6CTFCLZWHQ,11
K9MY2P5B1M,9
UUK75F67X8,10
FLICZS4NEM,11
2BI4A1T6ZP,11
ZNFS8CEAUR,11
2PMJ2MKVZC,13
CW00QFIBCJ,9
8N9O6XAT7D,6
EC76VBPD0A,13
1C218ULY0Z,14
6TR17VMK1B,9
74LEHG2QE7,10
Y9I4S79VP1,12
PKICBZH5IT,9
AGLYR5JIUJ,12
3SXI0XENKS,9
S8Y3LD7K1J,12
LAE2TURNEW,16
A6VCGWO790,11
XOTIRIVML5,11
A7XIJ0VT8Q,13
28OJL7TLA8,12
DH6TI5V2P6,11
RO8DTWJIJB,12
OD1BLGRERG,10
YQU9K4MWHL,13
7YF46RRHLB,14
UFESDSHDAN,11
TG1EAB06ZB,11
5E7DJTLHBF,13
GZRHEW1CAJ,11
6F6CF5ZINL,12
IRN42CZMG4,10
BTO4FKFURZ,12
V7A49YMMZA,13
BGFB6SPJI3,13
9QME380W5K,13
BT4PCS0HPC,11
RDFI2S399U,10
4H13H7VB0E,10
Y0F3UN6TQK,14
01ESRZC3AB,9
W561Z0CQM6,10
ZLFRK5W9YE,10
8AJRA3QEAN,10
SAYMQWVYYW,16
WEQ8847EW3,13
MDT9B32C9M,9
2BWBEUTNHD,11
26G1FH1KLS,10
ERBX80FG97,8
R2S7AW8KOJ,11
0D1DFVVA0A,8
F4TQICUQ21,10
Y0LK6964FG,12
