user_id,value
XY29GJ1NA0,brunch
7YTL2ZR4NS,cool
WBTGKL2TP4,cool
KV0CKXKAIU,influencer
GEJZ9U8CSA,brunch
ICHG8X9SUP,cool
1P4ZAIE1NG,influencer
OZ0XHB4OIB,cool
6X1KE4KBYM,smartphone
AMX806AVJ3,cool
3NMGAT2YA3,cool
FC6OQ4PBG2,outfit
DKI11IHA93,aebraxik
MOQSROTA9G,follower
YJREZP3QCV,cool
J18R3KUCWO,hobby
JLD4E1XRV2,smartphone
Q6UIODAH70,follower
4IGO7WA19L,feedback
VMATNCBZHX,spoiler
3I7ELM0FFX,smartphone
99PWJVZD05,outfit
3IWJLI5RIB,follower
68DQV4XI5S,cool
IOBG80PSJW,follower
WUDQS2H3YZ,pedmrui
33864UG3UO,cool
9VJW7UU2DM,cool
KPOMVONCJL,cool
I9XQFAO2J2,cool
WK0JGT05QZ,outfit
9R06B03ZED,cool
BJKIYT5Q7J,cool
I9GY9MHY74,smartphone
8BFKTD8MGL,feedback
AJN2SV1NYP,xzgmu
21RVHC7VQ7,rls
U6FJHQTOKA,smartphone
J49E2PX3ID,influencer
O1J9QPHQ3K,cool
LASX1Q7I28,influencer
MR3EZIYFQF,spoiler
J0SA5SKBJW,follower
HLGMH0NTR9,brunch
X6UCJ95K48,smartphone
THG7BQQXTD,link
DBG0KBMEWQ,cool
WDHMZ0TPW1,outfit
HUDYHOT7UC,spoiler
EHQ04C2601,zmiyz
VS71RJIJF5,link
5W0WX97TZD,spoiler
CKE4O545NB,follower
G3TKR1NBGH,cool
P2021EJQXS,influencer
0JUPFZESDB,link
VLZ4VH7O4B,follower
DVA5RBG84C,influencer
HY3LBZ6G3I,smartphone
6MFI699R4Q,influencer
7M14LPA37A,smartphone
0S7HTEYG7P,link
JRQT3UNQMW,outfit
D5JBZMMBSG,influencer
EBIP2PO8C5,link
TINDBDJTF0,cool
1VGA849YK9,follower
P06M14IR1M,cool
R9JIXMTN0U,outfit
OMTDVCZ7KI,cool
W12521YXGR,hwh
MPHMGU1V5R,brunch
8HEOZHQAZ0,hobby
1AJ2C46PH2,outfit
IL139SA9IE,spoiler
GDEQF137WG,hobby
X07YWODUWF,link
D6ACU9CBSD,follower
H7IHGW4JC8,brunch
GF87XDW9Y0,influencer
WUHCCAB501,follower
5ZNA0H5R8Z,outfit
PVPZAE9GPE,spoiler
CUHMFVHLBS,outfit
V7S4DR8UO1,brunch
Z0JVU70ERV,influencer
2AFROK20P8,fnrfvva
PWBI591OOA,outfit
MNA6KNPP66,follower
16XKRI7HYL,follower
00OFU026F0,link
ICRGWH977A,follower
HO0BHQ4LVZ,feedback
ZGFYLJEHSK,spoiler
II83L87ICH,cool
3Z5T66AWQT,spoiler
607GK2KAFI,cool
H1T4KEBN11,spoiler
9EYZNVSSFJ,cool
GYPY5L3286,hobby
JFJPTCEFOF,link
05EU90U913,sdynpss
YGEVAEK38B,koh
ARKNGC45GP,cool
8FV61CPVU1,link
77IKFNB9RC,feedback
OI4S093OIW,brunch
C25NHT5UUV,feedback
QMPSHJMS10,link
24FFZXQI1Q,wrvv
COGAA5FNAA,outfit
UBO7B38JLD,outfit
FK514DI1P6,follower
XNR6Q4EJQ5,influencer
08SD0645SZ,follower
TEF2HWHTX5,tcqytrxi
BCCIPUHNB1,link
9PUG43VJVZ,follower
Z60QESGX7A,ulecn
RQQWQ7A46J,outfit
MDE8ESFHIQ,outfit
5P3QXGS2BX,smartphone
9DT995SEKV,influencer
101YX25JLO,link
XNMX8E4F4F,cool
5NAMQUPRVU,influencer
FU517DH69D,hobby
7500Q7DROU,outfit
PC6E8UUFGH,spoiler
Z0H6PFMGZ5,brunch
XKLHN81TUR,cool
83UXF810FQ,brunch
GH1XSJ7Z5S,follower
TUCSWTIDV3,spoiler
