user_id,value
6XL5IMPRB7,12
6NBSTCVRPR,7
J00A5IAGEW,10
RLGVG3OEH3,11
QFE1ALS10Q,13
6E0DAZYA89,10
XMK75ZXPP1,11
8V2ZAYESP8,13
71U9AHY72H,11
7GESNYKPR4,11
OVN8QLBY29,9
0728MQHBQA,8
GE1K639QUZ,11
VXFGZ9RRCB,11
NEJYGWAFKU,10
SVDYO1CZU2,13
5NSIZ083IX,14
AP10O0VLAY,13
WZCIS7DFNH,12
VPYPUC3VVW,6
4MJ9EQ9PPG,11
5L8PGOHDSH,11
YL1AO1W5GE,13
469H11AEA7,15
5DYR5PVM7K,14
AM4CCEOGXF,13
FH1L99J9MO,9
BBY9N5SL6H,11
37J6WO0MF3,15
CE9E4DJ0JV,11
FIBBE8HDY9,13
T0I00OFCOB,13
ETKWYQ84CR,8
W2FLY20B49,6
66A6BPMXMZ,9
P2KOG5SE7Y,12
G9TLZBYRCY,13
AUE627GFF8,10
S4RI30BF2N,9
1TBTE1FOLF,14
LP2HK6DI04,11
U4FLUQZ003,11
Y4OK80UX7X,13
ITFJBK7S9T,10
44Y5AT17LF,6
GFR3AOQWM1,10
HGDKKOEBUC,12
39BR2XMKDP,13
EDY8MX1SGC,14
FGFAYTBKY8,12
IJTZFDZ9OU,10
8FZLJC50JL,10
ELC17AK5NN,14
2R37ZTGJNV,13
DZE1ZWCBJK,13
AWTCWSBA6O,10
1FT7QY1WXF,13
HXNLEKKSZG,9
LE0TEI0AMY,9
KBITWTAUDH,14
TVNSDY76MW,12
BTB3T7YT6S,12
D66P1PJ1EX,13
NFGSL9DZ3O,11
94UIJ8ZG2P,11
ZIP1O7XE8B,12
NKMVUJHMKC,13
1MCVZ9V596,13
SBQK72IEFM,13
1R0XVULZEG,10
6STCJP7UGY,9
47BTHJHJAK,9
FYRE0RETTN,9
GYFY45NQDH,15
PDQ50OD45I,11
V0CI04VZ4F,10
7JWK11H4MZ,12
J6JNYRSQTF,12
E5PVHEB4YF,11
0299N3J0PZ,14
IHLBVAPKID,10
VCCT3IJP6W,16
YEUPPYQSO2,11
727D8CYM2Z,13
H5R5VZLRPF,11
9PKTK6U9XM,10
HLGXBH0G9C,14
I42Q4L3Y10,12
OZP0FOOE2T,12
TUQLAMSTAZ,8
0JRD31TT7E,14
6WAIRYTNT6,11
4RCV9SZUA7,13
4CVCV2W1I6,8
TV7YVUTZIP,12
W33IC4YG0G,12
45E9YEUUOU,13
NR3OQK74Q3,12
IS1MR2GNG3,10
4F6T0FI1HN,12
JCK0FK5PEW,9
Q3YKCU49MH,14
WFNGY6QD3H,13
AB6DNZ3E8C,11
1HUBVC2BMA,13
61GBNQY1LC,12
R0DUBJ7YB6,12
CVGTOO5V1M,13
RLVSQ7NZ1J,13
00A7EF4US3,9
JXNVJYNSZC,13
JLPYDM1VAU,12
981WOO7KEM,10
MXMTB6QMBQ,12
3PKXZWRPGO,10
DOU7V7GHSI,10
DXHTTGEBYF,11
WHVY0GJVSV,13
NJUKU7EUEI,10
WGLMO8X3BS,13
LT05M0L0RD,13
0P92CO5LEZ,12
6ZYURNB915,14
ISIE11H20Z,10
T6F25TK54K,12
BIJKHBRL34,13
KUM3JZ55GF,12
XAJPU1R5EZ,13
7KWCY4G8BA,12
8VGWHJ7EX8,13
D1TJUFJ90A,14
5257NV00GF,14
4WKZX52U7P,11
GH3YX0LKK3,10
36HF76W5R7,11
3N2G4VVROM,13
LGE3HZJVZD,12
N62KJYAWCC,10
KZTTNYPAFU,8
QA1657FJHT,15
WVD1PP8CKA,14
0YB6SDDNTP,11
R7UZ8X65AP,13
5MFT1BZ49K,12
WUTDAGUF8Z,15
IDOOW43UET,14
3C6QE4BCW1,13
9SADLQQLZ1,10
D8B8MX509Y,8
ZG5463QQ7U,13
F3ACJD600O,16
3KPN6GYCDG,10
LVIMC3UZEM,8
E70M5QAZPP,11
JZ5T1RWU1S,13
STZH1CLEMK,10
BQZPT2ZSVN,11
81DSMWVAAJ,10
4QS2YKRAVI,17
UJTMA8OVA5,10
D8OFD2YSGV,11
8N3023TIEL,9
W2JWZHR47C,11
564YZP5MM8,12
LT6QDB7E79,14
NF8BEGGE0F,11
BAWNES6ZYM,12
W9UV5V239D,11
P4SAC0J29J,13
9GZ8O9HR0P,11
TTC83U0O98,12
Z5U0RPU6ZO,14
MW0PH71OYH,10
811FWZB0M0,13
PPN8UM68RA,12
99QJR0CB53,12
WRIGJ0L19T,14
00Z5Z4EOOH,12
8OX2DVI5IT,12
VQ59QBFY4I,13
3WXLIGIXCJ,11
JHPSJ0UWLX,12
2C79RZA5YY,12
JTUPWEEI7P,13
Y13391QVAW,10
GDZB4GWPA6,13
CAWKIAU4A0,13
X2CAFQ7AR6,11
TL30R7PZLN,11
ZLA06KXHM8,10
MXSJGVD0YM,11
ZBGX7I7PW3,12
85EN76QXCD,10
VJ49LH3SBG,12
BMQQ2WN3T7,9
A1R8GMJ4RK,11
44QKDZT50W,11
516SCZERV1,12
7Y73GSMSIF,12
R1M61RNZK8,13
LS8HKD8E9T,12
18888OHS1X,9
