user_id,value
G0UGXT8ZV4,10
MBZYRKC5OG,8
KQBGBTIUQO,11
NWFDPN3DBZ,12
1Y7D9TA2VC,11
ZQT0V3RW7S,13
P52TBLCHOU,9
V66ODV2PMZ,14
7AXWNNP9LN,11
D3Q35AKYRJ,10
3I532U429Y,12
0294JJ0LTO,13
IFPW62BKLO,16
J39BR0SRZS,10
ADIJETG58P,13
HXNSP2DW98,12
0YT3CQ5YIU,8
0H0MSPSQZX,12
2YIF2JY84N,11
VTI3RRL2IW,10
2FHTOFUTVC,13
ZOJ4IBNQTH,13
F7OZMU8062,12
U9BR90ZK3P,11
GSES5UY85O,14
VVTOIE2UIN,10
VLT12RJ3HG,13
79A7NKKHQY,10
JV3GABTTMP,12
T025GBSLHO,14
Z36R4K8INE,12
NFSSP9KU66,12
4QL6385DGZ,12
JOLAL4YIHR,11
VBRYU268X6,10
UEQD0EIEJ6,9
2PXXXNYLFV,11
5LWU6KF8NL,12
HL9R6WM0TF,11
NDVZWIJYHD,7
XXAB26VG7C,13
M0PT0M0Z3C,18
T0FL6Y6VQ7,10
JPVIUTDWBH,14
9KHQLZERXV,12
4HJQUDUCC3,13
BRHOUEMGTU,12
COIYW6OSM4,16
BHV52QOTO4,11
CIMO15BPCV,9
5PGBZ71KMB,12
DWCV86OZ99,11
Q0VJZXDLXS,9
SUKU5XBUNF,11
L3145LHERS,12
A7XW45H9TG,10
O39J2PT4EF,18
LG067A9HC3,7
WSORNAOV6T,11
5MTGQRSS68,11
LGRB01VD46,7
4B4UEAIZTA,9
0TBUXII4GG,12
M2XOMLI3WD,11
EXRGO45P15,13
OCLMN4HM7A,8
BZ06398WK8,14
3CPM77S7ZG,10
JZEO3K4O52,15
KF5MABUBUA,6
11W6VLT1SM,16
DHHLYC57M9,14
DZ47OGP3FE,10
SYY9PSQ35K,14
KL4JJHKNCS,10
A1QPWJIHBN,10
IVVXU6CEIV,14
0VCLET4SPM,8
W66W1DVHOW,10
0XUPOK69HG,12
9E0L7E4Q61,12
TZ3V72G06W,12
PAWEUDW6PC,10
LJTOMFQKVB,11
SG97ROGEBY,12
S8HZC0CWBE,13
BNJVI0S1QB,11
F26K0JQ2U1,13
BMR8VQSOSQ,10
ZD22JR0L6W,12
KU3XSZW18O,15
WZR2P2ELWX,11
CUZ3RI3L9U,12
KH55SQ8133,12
GZSLA0MSQR,13
5KG95QJ0RU,13
TV8OX2T04T,14
RB52RVPPYZ,13
367X3Y8OFB,11
JJV5X60EYQ,11
M7EO44IXJD,12
A3WEP87PLE,15
U29U5RIP35,11
X25QR9OYQN,13
HI6O5EPK0E,17
Y1Y723JD38,12
L42H6UJ1CT,8
PP7O3QOBSR,9
SUHZPPOL4J,14
WC9P90DCIF,10
0KKDMHKSV5,12
FSS8B9O54E,8
CS53LU0YOQ,13
9D704VS4IE,12
LB9NYRFEQ2,10
6DHEYH5J9U,12
778SN3N3P8,13
2S6DSQ7RWO,12
CCETY6307W,13
D1BZXY6B0W,9
PRD32TRZYI,9
AVXLJF134K,15
6OALT65146,10
ZRR633B3K9,13
O105WL2UI4,10
HJPUGMSSOR,11
CERC3JL0EC,18
H4RUTZZEL6,9
4FW85T3KFG,10
Z701AL0CSQ,9
6SZK2M9B6A,16
UJGDI5XBOY,12
NFYTGZ100Z,12
EDL1N5RYLD,12
PHXXTI2QR1,12
658DY4WTNV,7
11V2O6TJYF,11
2Q4DUIKHZE,12
ISQCKB5475,12
TLXNVBV4P9,15
B0TY6QVN0O,13
YZZ81GBKQ8,11
OO9C8C5EGL,12
5J2LPEJOJ4,13
3CPY842KXV,12
214U64QM0I,10
FU5ZD0UOF5,10
ZEQZYAA82R,13
VJ3B9YKXUX,12
R642HJOOTU,13
DICOCM625M,11
RB7EN8KBSF,9
6HOPDDFXML,11
IMOPI14FY4,11
GDLVHSASA8,11
5PVXCIX0OO,11
1V01THML85,12
47ZY2MU67D,8
SBM8RV9XFW,12
A5MPUA87UT,14
RC7OSR7IWZ,13
VWDT749XXS,12
JQBC9EY2JF,10
ZWWSRKUHGJ,11
0MVKPY44ZH,8
FVWV5G1FR1,12
DQYPOD0E5L,7
BTV0UHPUME,10
8MR479Y8A8,12
VA8YAOE3BM,14
T7CEX18PBP,13
G9BFVRQ814,8
Q0U8DWNCHC,11
9HBGOMF5KW,12
YGXWO6TV0X,11
5J0QGIGCYW,9
TX0FK0AUE4,11
8W0WKI5KSR,11
A835U7NI1Y,9
NAQ6JAI5VH,13
M83WF05S9S,11
9DY3BF9QK5,12
6VBT54MGJO,13
UNN7YQ6YK8,9
W0QZDL0LER,17
JWXQ5826X5,9
Z6J8ZVIREF,13
T6B5MNJW48,9
X6STPSTQCV,8
K3K6KPYLL9,13
K23CANJR1U,10
OGFBPVQ5OL,15
06BO8DR3TT,11
6R794YR6N9,8
JVUGM503YT,12
8JQIAP012Q,10
OV5P3MLFWH,13
NSFH31NXWV,18
LNIFY2GPCV,10
PEX9ZPJKRE,13
FZJFJZQLKR,13
EFTDXBD6US,10
O202GFBTR4,13
9VCE3FHXCM,11
FFPFPSQU6N,10
FLPTZEV4OG,10
ZV2AJPDZXQ,12
CEVPULBAW2,10
048QT7H8LL,10
GIMN896C77,14
N7J2XW8U2M,14
G69JM8JBW2,16
ZL8DJK5IHW,14
1FKTAYBS00,12
H6L6S4YGDR,13
PPSEFSYP0E,10
CFTYMQWK68,12
FCO2JZGFKD,8
RIBGQML5J3,10
I2NQ1GT7BE,13
RVYETYYF4Q,14
55HUS4Q0L6,13
122OSAP6SB,12
ERKMINKWI2,9
T35RFIYH03,12
MOZIXW280X,12
FWC49P0FVF,7
TMIGO4NUTA,7
H8ZCO91YNB,8
GAQO84RWK5,11
41BMN6M4UC,13
O43TM8G2F8,14
WFIR79IRT8,9
O6A09N94NQ,13
F300BOQ1TE,11
9O3TTMDIY4,14
GL7ET15DXL,14
C01G7EFDOW,12
BZN5AM54PO,12
HWJLTK7WRC,14
Y1EIWD1ETG,12
H6264DZVIV,10
RN62S0KLV7,10
PSTIVIZKWS,9
9I9YE0XX3M,13
IEC20EL9AP,9
TYLS7EWUQY,15
Y5OYBK81X5,11
INB4IZUJR3,12
UDWK03U9CO,10
GC87B223CE,13
QRIGNQQ4HR,12
TDJJXHTC2Z,14
RW77RMCGC8,10
3SQW9KYSGH,12
1D5FRXZWS8,8
57IW7BVRR8,11
6JH10BTSHY,11
FZK59EMVRB,11
SDEF6C95NZ,10
FHYJI283OF,13
AHEZC1WTSP,14
S5AU7PTY79,10
JDUU5L5EEK,12
XTR243DJHE,11
HD0SZJ648F,12
RDZPOFJT7C,13
JFLT1DLU5A,13
